,x,y,z,cluster,last name,given name,citation
62,0.1280631124973297,0.505291223526001,0.4657534658908844,2,Schiele,Bernt,"For contributions to large-scale object recognition, human detection, and pose estimation"
63,0.8124322891235352,0.4027097821235657,0.44748544692993164,3,Nikolaj,Bjorner,For contributions to SMT solvers and network verification
64,0.39933884143829346,0.7114651799201965,0.9186466932296753,7,Ganesan,Deepak,"For contributions to ultra-low power wireless sensing systems
"
65,0.19515308737754822,0.44840189814567566,0.47296130657196045,2,Li,Feifei,For contributions to query processing and optimization and to cloud database systems
66,0.3108539581298828,0.3596198856830597,0.43155133724212646,6,White,Ryen W,"For contributions to information retrieval, human-computer interaction, and computational health"
67,0.5958652496337891,0.4269365668296814,0.7818911671638489,4,Tehranipoor,Mark,For contributions to microelectronics security and trust
68,0.0662652850151062,0.47790631651878357,0.14426180720329285,2,Sheffer,Alla,"For contributions to geometry processing, mesh parameterization, and perception-driven shape analysis and modeling"
69,0.47586971521377563,0.750109076499939,0.3537948727607727,1,Waters,Brent,For contributions to cryptography
70,0.6655704379081726,0.6323339343070984,0.24061822891235352,5,Miller,Dale A,For contributions to proof theory and computational logic
71,0.36096951365470886,0.6689878702163696,0.8679323196411133,7,Choudhury,Tanzeem,For contributions to mobile systems for behavioral sensing and health interventions
72,0.45914286375045776,0.27466046810150146,0.2515735626220703,6,Liu,Tie-Yan,"For contributions to machine learning algorithms and their applications
"
73,0.41646385192871094,0.21188926696777344,0.2624351978302002,6,Chang,Edward Y,For contributions to scalable machine learning and healthcare
74,0.4375705122947693,0.30443453788757324,0.19865933060646057,6,Hazan,Elad,For contributions to efficient algorithms for convex and nonconvex optimization
75,0.6474583745002747,0.538693368434906,0.11566963791847229,5,Mossel,Elchanan,For contributions to theoretical computer science and inference
76,0.3429577350616455,0.3081743121147156,0.43274450302124023,6,Gabrilovich,Evgeniy,"For contributions to the acquisition, representation, and dissemination of web-knowledge with applications to the medical domain"
77,0.4350276589393616,0.22597450017929077,0.4679505527019501,6,Das,Gautam,For contributions to database search and graph algorithms
78,0.5992251038551331,0.9521663188934326,0.6571459770202637,0,Ricart,Glenn,"For leadership in creating advanced research infrastructure including the first Internet interconnection point
"
79,0.6049672365188599,0.4619923532009125,0.9995975494384766,4,Li,Hai,For contributions to neuromorphic computing and deep-learning acceleration
80,0.692513644695282,0.31147289276123047,0.7068486213684082,4,Franke,Hubertus,"For contributions to the communication, concurrency and resource control in parallel systems"
81,0.16513708233833313,0.7293184995651245,0.7161717414855957,7,Wobbrock,Jacob Otto,"For contributions to human-computer interaction and accessible computing
"
82,0.7962384223937988,0.5841177701950073,0.5178827047348022,3,Ouaknine,Joel,For contributions to algorithmic analysis of dynamical systems
83,0.5173243284225464,0.7293651700019836,0.322202205657959,1,Katz,Jonathan,For contributions to cryptographic protocol design and cryptography education
84,0.6644264459609985,0.4436556100845337,0.3907315135002136,5,Gal-Ezer,Judith,For contributions to research and implementation in computer science education
85,0.461034893989563,0.7760812044143677,0.312547504901886,1,Adleman,Leonard M.,"For contributions to making public-key cryptography useful in practice
"
86,0.6522814035415649,0.44054141640663147,0.8214361667633057,4,Eeckhout,Lieven,For contributions in computer architecture performance analysis and modeling
87,0.4889046847820282,0.6380621790885925,0.8081498742103577,4,Zhong,Lin,For contributions to mobile and network systems
88,0.41276517510414124,0.7183281779289246,0.48148244619369507,1,Camp,Linda Jean,For contributions to computer security and e-crime measures
89,0.6313881874084473,0.5073821544647217,0.1266038715839386,5,Trevisan,Luca,For contributions to complexity theory and combinatorial optimization
90,0.5889576077461243,0.5508079528808594,0.16566875576972961,5,Braverman,Mark,"For contributions to computational complexity, information theory, and algorithmic mechanism design"
91,0.5383564233779907,0.11496162414550781,0.7713903188705444,8,Farach-Colton,Martin,For contributions to data structures for biocomputing and big data
92,0.22802437841892242,0.5931814312934875,0.14789897203445435,9,Mason,Matthew T,For contributions to robotic manipulation and manipulation path planning
93,0.3449847102165222,0.7477255463600159,0.5977668762207031,1,Balakrishnan,Meenakshi,"For contributions to system-level design, embedded systems and assistive technologies for the visually impaired"
94,0.12233799695968628,0.5261777639389038,0.49517738819122314,2,Yang,Ming-Hsuan,"For contributions to visual tracking, face processing, and low-level vision"
95,0.4556868374347687,0.17315924167633057,0.44197726249694824,6,Zaki,Mohammed,For contributions to data mining algorithms and foundations
96,0.16193747520446777,0.6961495876312256,0.6561431288719177,7,Shah,Mubarak Ali,For contributions to human action recognition in video and leadership for undergraduate research experience
97,0.3453347682952881,0.5853168964385986,0.0,9,Singh,Munindar P.,For contributions to artificial intelligence and multiagent systems and their applications in service-oriented computing and sociotechnical systems
98,0.40892788767814636,0.64283686876297,0.49231746792793274,1,Li,Ninghui,"For contributions to data privacy, access control, and trust management"
99,0.8690999150276184,0.3475812077522278,0.5225409269332886,3,Inverardi,Paola,For contributions to software architecture
100,0.37423306703567505,0.3588041663169861,0.5920190215110779,6,Zhao,Ben Y.,"For contributions to peer-to-peer systems and online social networks
"
101,0.044905513525009155,0.4590407609939575,0.15610021352767944,2,Cohen-Or,Daniel,"For contributions to computer graphics, geometry processing and visual computing"
102,0.6216912865638733,0.15643396973609924,0.5326632857322693,8,Bader,David A,"For contributions to high-performance computing systems, graph analytics, and technical leadership in parallel computing"
103,0.8059038519859314,0.5923556685447693,0.8607994318008423,4,Pan,David Z.,"For contributions to electronic design automation, including design for manufacturing and physical design"
104,0.3753388524055481,0.2819840610027313,0.5448651313781738,6,Tang,Jie,For contributions to information and social network mining
105,0.392350971698761,0.6285318732261658,0.4521796405315399,1,Samarati,Pierangela,For contributions to data security and privacy
106,0.5710934996604919,0.7368695735931396,0.18063920736312866,5,Ostrovsky,Rafail,For contributions to the foundations of cryptography
107,0.03603139519691467,0.4549964964389801,0.14619401097297668,2,Wang,Wenping,For contributions to geometric modeling and computer graphics
108,0.510313868522644,0.68376624584198,0.16305586695671082,5,Fiat,Amos,"For contributions to cryptography, online algorithms, and algorithmic game theory"
109,0.6444031000137329,0.416803777217865,0.7779749631881714,4,Kaeli,David R,For contributions to computer architecture and compilers
110,0.8760210871696472,0.400201678276062,0.5374283194541931,3,Jhala,Ranjit,For contributions to software verification
111,0.6243300437927246,0.4146716594696045,0.6220999956130981,4,Ross,Robert B,For contributions to high-performance computing in storage and parallel I/O
112,0.42191368341445923,0.5835760235786438,0.10076949000358582,9,Kleinberg,Robert,For contributions to online learning and decision problems
113,0.3981179893016815,0.6640709638595581,0.9260573387145996,7,Picard,Rosalind Wright,For contributions to physiological signal sensing for individual health and wellbeing
114,0.6798835396766663,0.14788836240768433,0.3240469694137573,8,Smolka,Scott,"For contributions in process algebra, model checking, and runtime verification"
115,0.8900676965713501,0.39116185903549194,0.5464659929275513,3,Qadeer,Shaz,"For contributions to software verification, software testing, and programming languages
"
116,0.2947041392326355,0.6105433702468872,0.03700011968612671,9,Zilberstein,Shlomo,"For contributions to automated planning, resource-bounded reasoning, and multi-agent systems"
117,0.02443721890449524,0.479339063167572,0.3404724597930908,2,Marschner,Steve,For contributions to modeling the appearance of physical materials
118,0.4741573631763458,0.23906606435775757,0.22580987215042114,6,Sarawagi,Sunita,"For contributions to statistical machine learning for information analysis, extraction, and integration"
119,0.43446362018585205,0.6502865552902222,0.4986501634120941,1,Jajodia,Sushil,"For contributions to cyber security, data protection, and privacy
"
120,0.08986669778823853,0.41149505972862244,0.20414891839027405,2,Rusinkiewicz,Szymon,"For contributions to acquisition, representation, analysis, rendering, and fabrication of 3D models"
121,0.63298499584198,0.5523442029953003,0.8178845643997192,4,Rosing,Tajana,"For contributions to power, thermal, and reliability management"
122,0.036863118410110474,0.5903478264808655,0.23659545183181763,2,Xie,Tao,For contributions to software testing and analytics
123,0.5311276316642761,0.13128405809402466,0.46137535572052,8,Lengauer,Thomas,For contributions to bioinformatics and medical informatics
124,0.9800338745117188,0.3546278476715088,0.561039924621582,3,Zimmermann,Thomas,For contributions to mining software repositories and defect prediction
125,0.6225001215934753,0.5864962339401245,0.843605101108551,4,Hu,Xiaobo Sharon,For contributions to the design of power-constrained and real-time embedded systems
126,0.43747004866600037,0.08779385685920715,0.6951725482940674,8,Ives,Zachary,"For contributions to data integration, sharing, and management for scientific applications"
127,0.44948774576187134,0.5697062611579895,0.6853284239768982,7,Haas,Zygmunt J.,For contributions to communication and security protocols for ad hoc and sensor networks
128,0.5227600336074829,0.6887715458869934,0.39955374598503113,1,Smith,Adam,For contributions to data privacy and cryptography
129,0.4337911903858185,0.7500293850898743,0.3443796634674072,1,Shamir,Adi,For contributions to the field of cryptography
130,0.7746541500091553,0.48644107580184937,0.14611420035362244,5,Edelman,Alan,For contributions to algorithms and languages for numerical and scientific computing
131,0.7383497357368469,0.8270605206489563,0.6451514959335327,0,Arpaci-Dusseau,Andrea,For contributions to storage and computer systems
132,0.918590784072876,0.4485727548599243,0.5614293813705444,3,Gordon,Andrew D.,"For contributions to programming languages: their principles, logic, usability, and trustworthiness"
133,0.3692339360713959,0.5502618551254272,0.43946754932403564,1,Tomkins,Andrew,For contributions to the understanding of the web and web-based social networks
134,0.6064673662185669,0.019204825162887573,0.42941784858703613,8,Gonzalez,Antonio,For contributions to the design of energy-efficient and resilient computer architectures
135,0.6131460666656494,0.8727269768714905,0.519077718257904,0,Krishnamurthy,Arvind,For contributions to networks and distributed computer systems
136,0.3035067319869995,0.3642996549606323,0.7501739263534546,7,Dorr,Bonnie J,For human-centered and linguistically inspired approaches to natural language processing
137,0.4096565842628479,0.7444998025894165,0.48370930552482605,1,Levine,Brian,"For contributions to network forensics, security, and privacy, and for thwarting crimes against children
"
138,0.860710620880127,0.4204539656639099,0.5084718465805054,3,Hoare,C. Antony R.,"For contributions to the theory of programming, and its application to the practice of engineering of software
"
139,0.394929438829422,0.7455997467041016,0.9183599948883057,7,Narayanaswami,Chandra,"For design and development of the Linux Watch and SoulPad, which influenced wearable and mobile systems"
140,0.8449814915657043,0.418454110622406,0.6472654938697815,3,Flanagan,Cormac,For contributions to static and dynamic program debugging and verification methods
141,0.6508429646492004,0.4772831201553345,0.8756194114685059,4,Brooks,David,For contributions to software and hardware design for power-efficient computer architectures
142,0.5367743968963623,0.48905909061431885,0.6285757422447205,4,Maltz,David,"For contributions to networking infrastructure, including data center networking, network operating systems, and cloud networking"
143,0.523731529712677,0.6772346496582031,0.7561463117599487,4,Lu,Chenyang,"For contributions to adaptive real-time systems, real-time virtualization, and wireless cyber-physical systems"
144,0.4359029233455658,0.313388854265213,0.43779951333999634,6,Hoos,Holger H.,For contributions to automated algorithm selection and configuration for optimization and machine learning
145,0.5263468623161316,0.09864065051078796,0.4565899074077606,8,Wu,Cathy H,"For contributions to bioinformatics, computational biology, knowledge mining and semantic data integration"
146,0.14196214079856873,0.3866671919822693,0.24419638514518738,2,Fox,Dieter,"For contributions to probabilistic state estimation, RGB-D perception, and learning for robotics and computer vision
"
147,0.6580116748809814,0.4902738630771637,0.9163481593132019,4,Parhi,Keshab K.,For contributions to architectures and design tools for signal processing and networking accelerators
148,0.9757380485534668,0.2930946946144104,0.5027957558631897,3,Williams,Laurie Ann,"For contributions to empirical research on agile software development, software security, and software engineering education"
149,0.7259273529052734,0.5348780155181885,0.8533071875572205,4,John,Lizy Kurian,"For contributions to the design, modeling and benchmarking of computer architectures"
150,0.22133344411849976,0.6378942131996155,0.773964524269104,7,Morris,Meredith Ringel,"For contributions to human-computer interaction, information retrieval, computer-supported cooperative work, and accessibility
"
151,0.09679138660430908,0.6746041774749756,0.4886225461959839,2,Zyda,Michael J,"For contributions to game design, game and virtual reality networking, and body tracking"
152,0.4708431363105774,0.933437705039978,0.5059763789176941,1,Duffield,Nicholas,For contributions to network measurement and analysis
153,0.28714311122894287,0.32165205478668213,0.6373879909515381,6,Menczer,Filippo,For research on the vulnerability of social media networks to disinformation and manipulation
154,0.875774621963501,0.5470898151397705,0.44787588715553284,3,Plotkin,Gordon,"For contributions to the science of programming languages, particularly their operational and denotational semantics"
155,0.6607887744903564,0.20713016390800476,0.5691201090812683,8,Park,Haesun,"For contributions to numerical algorithms, data analytics, and leadership in computational science and engineering"
156,0.132610023021698,0.518094003200531,0.5773234963417053,2,Shen,Heng Tao,"For contributions to large-scale multimedia content understanding, indexing and retrieval"
157,0.2829107642173767,0.3619536757469177,0.4443173408508301,6,Allan,James,"For contributions to information retrieval, including topic detection and tracking"
158,0.1649473011493683,0.7551573514938354,0.7909583449363708,7,Forlizzi,Jodi,For contributions to design research in human-computer interaction
159,0.2737652361392975,0.6713905334472656,0.8764753341674805,7,Canny,John,"For contributions in robotics, machine perception, human-computer interaction, and ubiquitous computing"
160,0.7241270542144775,0.19027003645896912,0.31395578384399414,3,Katoen,Joost-Pieter,For contributions to model checking of software and probabilistic systems
161,0.8136780261993408,0.5617071390151978,0.49567073583602905,3,Meseguer,Jose,For the development of logical methods for design and verification of computational systems
162,0.7438029646873474,0.7801458835601807,0.6443398594856262,0,Thompson,Kenneth Lane,For contributions to the development of operating systems theory and for the implementation of the UNIX operating system
163,0.4097287952899933,0.5952236652374268,0.07730308175086975,9,Leyton-Brown,Kevin,"For contributions to artificial intelligence, including computational game theory, multi-agent systems, machine learning, and optimization"
164,0.47126710414886475,0.6695162057876587,0.6036109924316406,1,Ren,Kui,For contributions to wireless system security and cloud data security
165,0.014338821172714233,0.46600866317749023,0.3178088665008545,2,Zhou,Kun,For contributions to computer graphics
166,0.4886332154273987,0.5134960412979126,0.6517419815063477,4,Tassiulas,Leandros,For contributions to network control and optimization with applications in communication networks
167,0.9175311923027039,0.3947489559650421,0.48792022466659546,3,Briand,Lionel,For contributions to automated software testing
168,0.23040102422237396,0.5814383625984192,0.18197405338287354,9,Mataric,Maja,For contributions to socially assistive robotics and human-robot systems
169,0.6324952840805054,0.2142990231513977,0.593397855758667,8,Parashar,Manish,For contributions to high-performance parallel and distributed computing and computational science
170,0.6192145943641663,0.7126892805099487,0.19172343611717224,5,Blum,Manuel,For contributions to the foundations of computational complexity theory and its application to cryptography and program checking
171,0.46379292011260986,0.8502705693244934,0.2408721148967743,1,Hellman,Martin,For the invention of asymmetric public-key cryptography and the promulgation of a practical cryptographic key-exchange method
172,0.1278926134109497,0.728667676448822,0.7894846200942993,7,Rosson,Mary Beth,"For contributions to human-computer interaction, including scenario-based design"
173,0.04531535506248474,0.4014417231082916,0.18424955010414124,2,Desbrun,Mathieu,For contributions to geometry processing and discrete differential geometry
174,0.11002907156944275,0.6081487536430359,0.482114315032959,2,Turk,Matthew A,"For contributions to face recognition, computer vision, and multimodal interaction"
175,0.5140364766120911,0.7122331857681274,0.16596880555152893,5,Rabin,Michael O.,"For fundamental, pioneering contributions to the theory of computation, probabilistic algorithms, and cryptography"
176,0.5710681676864624,0.7950124740600586,0.1304006278514862,5,Naor,Moni,For contributions to the foundations of cryptography and theoretical computer science
177,0.5441789627075195,0.440110445022583,0.18459856510162354,5,Charikar,Moses,"For design of efficient algorithmic techniques for big data, hashing, approximation algorithms, and metric embeddings"
178,0.9943815469741821,0.29212111234664917,0.5479569435119629,3,Nagappan,Nachiappan,For contributions to empirical software engineering and data-driven software development
179,0.7288427948951721,0.5321785807609558,0.8538945317268372,4,Kim,Nam Sung,For contribution to design and modeling of power-efficient computer architectures
180,0.7579702138900757,0.46492257714271545,0.24539494514465332,5,Higham,Nicholas,"For contributions to numerical linear algebra, numerical stability analysis, and communication of mathematics"
181,0.06620889902114868,0.4241011142730713,0.18378406763076782,2,Sorkine-Hornung,Olga,"For contributions to digital geometry processing, computer animation, computer graphics and visual computing"
182,0.8727325201034546,0.5409016609191895,0.4511048197746277,3,Cousot,Patrick,For contributions to programming languages through the invention and development of abstract interpretation
183,0.35247111320495605,0.302215576171875,0.5684407353401184,6,Resnick,Paul,"For contributions to recommender systems, economics and computation, and online communities"
184,0.25677794218063354,0.6393426656723022,0.08113619685173035,9,Stone,Peter,"For contributions to automated planning, learning, and multiagent systems with applications in robotics and ecommerce"
185,0.7897083759307861,0.45459499955177307,0.08567968010902405,5,Panangaden,Prakash,For making continuous state systems amenable to logical and computational treatment
186,0.3941407799720764,0.6170637607574463,0.5169470906257629,1,Cormode,Graham R.,For contributions to data summarization and privacy enabling data management and analysis
187,0.3487262725830078,0.11962127685546875,0.5700764060020447,6,Sheth,Amit,For contributions to data semantics and knowledge-enhanced computing
188,0.7104163765907288,0.5392698049545288,0.9741737246513367,4,Chandrakasan,Anantha,For energy-efficient design methodologies and circuits that enabled ultralow-power wireless sensors and computing devices
189,0.4277864098548889,0.068133145570755,0.6836586594581604,8,Ilyas,Ihab F.,For contributions to data cleaning and data integration
190,0.40823033452033997,0.579039454460144,0.7314357161521912,7,Banerjee,Suman,"For contributions to design, implementation, and tools of wireless systems"
191,0.800827145576477,0.5849274396896362,0.8518537878990173,4,Chang,Yao-Wen,For contributions to algorithmic electronic design automation
192,0.4950428009033203,0.1460331380367279,0.6642930507659912,8,Abadi,Daniel J,"For contributions to distributed databases, column-store databases, deterministic databases, graph databases, and stream databases"
193,0.4305771589279175,0.6643911600112915,0.6760356426239014,7,Kotz,David,"For contributions to the security, privacy, and usability of mobile systems"
194,0.5451989769935608,0.07476750016212463,0.4666191041469574,8,Troyanskaya,Olga,"For contributions to computational biology, data integration and deep learning applications for genome interpretation"
195,0.21228671073913574,0.7789512872695923,0.09521299600601196,9,Nagpal,Radhika,"For contributions to collective intelligence,  including self-organizing systems and swarm robotics"
196,0.48514625430107117,0.7328616380691528,0.3602328300476074,1,Canetti,Ran,For  contributions to cryptography and computer security
197,0.5299957990646362,0.6594319343566895,0.3979244828224182,1,Kumar,Ravi,"For contributions to web science modeling, analytics, and algorithms"
198,0.7378147840499878,0.8188261985778809,0.6442244052886963,0,Arpaci-Dusseau,Remzi,For contributions to storage and computer systems
199,0.5829112529754639,0.1585732102394104,0.5039459466934204,8,Stevens,Rick,"For contributions in high-performance computing systems, collaborative environments, and tools for large-scale science initiatives"
200,0.7445132732391357,0.8490166664123535,0.6529122591018677,0,Noh,Sam H.,"For contributions to storage system software, including flash and byte-addressable non-volatile memory"
201,0.4398888051509857,0.15453079342842102,0.7302373647689819,8,Madden,Samuel,For contributions to data management and sensor computing systems
202,0.7149271965026855,0.8757309913635254,0.6083736419677734,0,Ghemawat,Sanjay,For contributions to distributed systems design
203,0.7557694911956787,0.5927203893661499,0.5646884441375732,3,Seshia,Sanjit Arunkumar,"For contributions to formal verification, inductive synthesis, and cyber-physical systems"
204,0.6916993856430054,0.3496636748313904,0.7168477773666382,4,Mahlke,Scott,"For contributions in compiler code generation for instruction level parallelism, and customized microprocessor architectures"
205,0.20048153400421143,0.7272108793258667,0.47952479124069214,2,Panchanathan,Sethuraman,"For contributions to multimedia technologies and leadership in the scientific community
"
206,0.08625426888465881,0.5094872713088989,0.5385023951530457,2,Yan,Shuicheng,For contributions to visual content understanding techniques and applications
207,0.6483781933784485,0.1492140293121338,0.5464787483215332,8,Aluru,Srinivas,For contributions to parallel methods in computational biology and leadership in data science
208,0.6214085817337036,0.8837754726409912,0.7268296480178833,0,Gribble,Steven,"For contributions to virtualization technology across clusters, servers, and networks"
209,0.5475543141365051,0.9536600708961487,0.49098601937294006,0,Low,Steven H.,For theoretical foundations and real-world deployment of Internet congestion control and smart grid optimization
210,0.5849525332450867,0.049446046352386475,0.41519248485565186,8,Salzberg,Steven,"For contributions to computational biology, including software for DNA sequence analysis, alignment, and genome assembly"
